Stanice ID|Doména ID|Přístroj|Začátek měření|Konec měření|Výška přístroje [m]
U2DECI01|SCE|Sněhoměrná lať|1999-12-28|2010-12-31|0
U2DECI01|SCE|Sněhoměrná lať|2011-06-01|2020-12-31|0
U2DECT01|SCE|Sněhoměrná lať|1962-08-01|2020-12-31|0
U2KYTL01|SCE|Sněhoměrná lať|1961-01-01|1979-08-24|0
U2KYTL01|SCE|Sněhoměrná lať|1980-01-01|2012-12-31|0
U2LIBE01|SCE|Sněhoměrná lať|1962-04-01|1997-03-31|0
U2LITM01|SCE|Sněhoměrná lať|1961-01-01|1962-01-31|0
U2LITM01|SCE|Sněhoměrná lať|1962-04-01|1963-02-28|0
U2LITM01|SCE|Sněhoměrná lať|1963-04-01|1964-01-31|0
U2LITM01|SCE|Sněhoměrná lať|1964-03-01|1965-10-31|0
U2LITM01|SCE|Sněhoměrná lať|1965-12-01|1967-01-31|0
U2LITM01|SCE|Sněhoměrná lať|1967-03-01|1968-04-30|0
U2LITM01|SCE|Sněhoměrná lať|1968-06-01|1968-06-30|0
U2LITM01|SCE|Sněhoměrná lať|1968-09-01|1969-03-31|0
U2LITM01|SCE|Sněhoměrná lať|1969-05-01|1969-06-30|0
U2LITM01|SCE|Sněhoměrná lať|1969-08-01|1969-10-31|0
U2LITM01|SCE|Sněhoměrná lať|1969-12-01|1970-02-28|0
U2LITM01|SCE|Sněhoměrná lať|1970-05-01|1970-05-31|0
U2LITM01|SCE|Sněhoměrná lať|1970-07-01|1970-07-31|0
U2LITM01|SCE|Sněhoměrná lať|1970-11-01|1970-11-30|0
U2LITM01|SCE|Sněhoměrná lať|1971-01-01|1971-07-31|0
U2LITM01|SCE|Sněhoměrná lať|1971-08-14|1971-08-31|0
U2LITM01|SCE|Sněhoměrná lať|1971-10-01|1972-02-29|0
U2LITM01|SCE|Sněhoměrná lať|1972-04-01|1973-02-28|0
U2LITM01|SCE|Sněhoměrná lať|1973-04-01|1973-05-31|0
U2LITM01|SCE|Sněhoměrná lať|1973-07-01|1974-03-31|0
U2LITM01|SCE|Sněhoměrná lať|1974-05-01|1975-01-31|0
U2LITM01|SCE|Sněhoměrná lať|1975-03-01|1975-04-30|0
U2LITM01|SCE|Sněhoměrná lať|1975-06-01|1975-08-31|0
U2LITM01|SCE|Sněhoměrná lať|1975-10-01|1975-11-30|0
U2LITM01|SCE|Sněhoměrná lať|1976-02-01|1977-03-31|0
U2LITM01|SCE|Sněhoměrná lať|1977-05-01|1978-09-30|0
U2LITM01|SCE|Sněhoměrná lať|1978-11-01|1979-02-28|0
U2LITM01|SCE|Sněhoměrná lať|1979-06-01|1979-06-30|0
U2LITM01|SCE|Sněhoměrná lať|1988-06-01|1988-07-31|0
U2LITM01|SCE|Sněhoměrná lať|1988-09-01|2020-12-31|0
U2LOBE01|SCE|Sněhoměrná lať|1962-08-01|1991-12-31|0
U2LOBE01|SCE|Sněhoměrná lať|1992-03-01|2020-12-31|0
U2RUMB01|SCE|Sněhoměrná lať|1961-01-01|1998-12-31|0
U2RUMB01|SCE|Sněhoměrná lať|1999-02-01|2020-12-31|0
U2SLUK01|SCE|Sněhoměrná lať|1961-01-01|2016-05-13|0
U2SLUK01|SCE|Sněhoměrná lať|2016-06-15|2020-12-31|0
U2SUHU01|SCE|Sněhoměrná lať|1987-03-01|1993-12-31|0
U2ULCI01|SCE|Sněhoměrná lať|1961-01-01|1977-11-30|0
U2ULCI01|SCE|Sněhoměrná lať|1978-04-01|1989-06-30|0
U2ULCI01|SCE|Sněhoměrná lať|1989-09-01|1995-03-31|0
U2ULCI01|SCE|Sněhoměrná lať|1995-06-01|1998-10-31|0
U2ULCI01|SCE|Sněhoměrná lať|1998-12-01|2012-12-31|0
U2USHA01|SCE|Sněhoměrná lať|1961-01-01|1969-12-31|0
U2USHA01|SCE|Sněhoměrná lať|1973-07-01|2020-12-31|0
U2VARN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2VERN01|SCE|Sněhoměrná lať|1988-10-01|2020-12-31|0
U7CEJI01|SCE|Sněhoměrná lať|2009-01-01|2020-12-31|0
U7KAME01|SCE|Sněhoměrná lať|2015-02-09|2020-12-31|0
U7NOVE01|SCE|Sněhoměrná lať|2009-01-01|2020-12-31|0
B2BATE01|SCE|Sněhoměrná lať|2008-11-01|2020-12-31|0
B2BOHD01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2BRTN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2BUDI01|SCE|Sněhoměrná lať|1961-01-01|1984-12-31|0
B2BUDI01|SCE|Sněhoměrná lať|1985-03-01|1992-12-31|0
B2BUDI01|SCE|Sněhoměrná lať|1993-02-01|2020-12-31|0
B2BYSP01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2CASH01|SCE|Sněhoměrná lať|1970-12-01|1973-10-31|0
B2DUKO01|SCE|Sněhoměrná lať|1982-06-01|2020-12-31|0
B2HERA01|SCE|Sněhoměrná lať|1961-01-01|2003-12-31|0
B2HROT01|SCE|Sněhoměrná lať|1961-01-01|2006-02-28|0
B2HROT01|SCE|Sněhoměrná lať|2006-06-15|2020-12-31|0
B2HUBE01|SCE|Sněhoměrná lať|1984-08-01|1994-06-30|0
B2HUBE01|SCE|Sněhoměrná lať|2002-11-01|2020-12-31|0
B2JARR01|SCE|Sněhoměrná lať|1962-07-19|1980-06-30|0
B2JEMN01|SCE|Sněhoměrná lať|1961-01-01|1981-12-31|0
B2JEMN01|SCE|Sněhoměrná lať|1982-02-01|2020-12-31|0
B2JIHL01|SCE|Sněhoměrná lať|1961-01-01|1969-12-31|0
B2JIHL01|SCE|Sněhoměrná lať|2010-06-01|2020-12-31|0
B2KADO01|SCE|Sněhoměrná lať|1993-01-01|2020-12-31|0
B2KLAD01|SCE|Sněhoměrná lať|1961-01-01|1983-12-31|0
B2KMYS01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2KNEZ01|SCE|Sněhoměrná lať|1961-01-01|1980-11-22|0
B2KRIZ01|SCE|Sněhoměrná lať|1972-12-02|1987-05-26|0
B2KRIZ01|SCE|Sněhoměrná lať|2005-09-01|2020-12-31|0
B2LAZT01|SCE|Sněhoměrná lať|2012-11-01|2020-12-31|0
B2LISE01|SCE|Sněhoměrná lať|1961-01-01|1963-02-28|0
B2LISE01|SCE|Sněhoměrná lať|1963-05-01|1963-10-31|0
B2LISE01|SCE|Sněhoměrná lať|1964-02-01|1972-10-31|0
B2LISE01|SCE|Sněhoměrná lať|1973-04-17|1976-03-31|0
B2LISE01|SCE|Sněhoměrná lať|1976-06-01|2014-05-31|0
B2LISE01|SCE|Sněhoměrná lať|2014-08-01|2020-12-31|0
B2MBUD01|SCE|Sněhoměrná lať|1961-01-01|2005-12-31|0
B2MBUD01|SCE|Sněhoměrná lať|2006-05-01|2020-12-31|0
B2MERI01|SCE|Sněhoměrná lať|1961-01-01|1980-06-30|0
B2MILO01|SCE|Sněhoměrná lať|1961-01-01|1972-12-01|0
B2MILO01|SCE|Sněhoměrná lať|1987-05-27|2005-08-31|0
B2MPAV01|SCE|Sněhoměrná lať|1961-01-01|1981-10-31|0
B2MPAV01|SCE|Sněhoměrná lať|1982-03-01|1991-06-30|0
B2NAMO01|SCE|Sněhoměrná lať|1961-01-01|1980-09-30|0
B2NAMO01|SCE|Sněhoměrná lať|1981-05-01|1990-12-31|0
B2NAMO01|SCE|Sněhoměrná lať|1991-02-01|2007-03-31|0
B2NAMO01|SCE|Sněhoměrná lať|2007-07-01|2020-12-31|0
B2NMES01|SCE|Sněhoměrná lať|1961-01-01|1996-02-29|0
B2NMES01|SCE|Sněhoměrná lať|1996-05-01|2020-12-31|0
B2NOVE01|SCE|Sněhoměrná lať|2010-07-01|2020-12-31|0
B2NSYR01|SCE|Sněhoměrná lať|1962-07-01|1970-11-30|0
B2NSYR01|SCE|Sněhoměrná lať|1973-12-01|1982-03-31|0
B2NSYR01|SCE|Sněhoměrná lať|1982-09-01|2012-10-31|0
B2OTIN01|SCE|Sněhoměrná lať|1995-06-01|2002-06-30|0
B2OTIN01|SCE|Sněhoměrná lať|2014-04-01|2015-05-31|0
B2PAVL01|SCE|Sněhoměrná lať|1985-04-01|2020-12-31|0
B2PRED01|SCE|Sněhoměrná lať|1984-05-01|1996-06-30|0
B2PRIB01|SCE|Sněhoměrná lať|2004-02-01|2009-12-31|0
B2PUKL01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
B2RADO01|SCE|Sněhoměrná lať|1980-11-22|2007-11-30|0
B2RADO01|SCE|Sněhoměrná lať|2008-04-01|2020-12-31|0
B2ROHO01|SCE|Sněhoměrná lať|1961-01-01|2008-07-31|0
B2SEDJ01|SCE|Sněhoměrná lať|1962-08-01|1980-06-30|0
B2SEJR01|SCE|Sněhoměrná lať|1991-07-01|2020-12-31|0
B2SKRI01|SCE|Sněhoměrná lať|1961-01-01|2003-06-30|0
B2STEM01|SCE|Sněhoměrná lať|1971-10-01|1983-12-31|0
B2STEM01|SCE|Sněhoměrná lať|1997-06-01|2020-12-31|0
B2STEP01|SCE|Sněhoměrná lať|1961-01-01|1999-04-30|0
B2STEP01|SCE|Sněhoměrná lať|1999-06-01|2020-12-31|0
B2STON01|SCE|Sněhoměrná lať|1961-01-01|1980-06-30|0
B2STON01|SCE|Sněhoměrná lať|1981-04-01|1995-05-31|0
B2STON01|SCE|Sněhoměrná lať|2002-10-01|2013-06-30|0
B2STON01|SCE|Sněhoměrná lať|2013-11-01|2013-11-30|0
B2STRA01|SCE|Sněhoměrná lať|2003-07-01|2020-12-31|0
B2TREB01|SCE|Sněhoměrná lať|1961-01-01|1981-05-31|0
B2TREB01|SCE|Sněhoměrná lať|1981-10-01|2020-12-31|0
B2TRES01|SCE|Sněhoměrná lať|1961-01-01|1992-05-31|0
B2TRES01|SCE|Sněhoměrná lať|1992-07-01|2020-12-31|0
B2VATI01|SCE|Sněhoměrná lať|1989-02-01|1994-10-31|0
B2VATI01|SCE|Sněhoměrná lať|1994-12-01|2020-12-31|0
B2VBIT01|SCE|Sněhoměrná lať|1961-01-01|1961-11-30|0
B2VBIT01|SCE|Sněhoměrná lať|1963-01-01|1963-11-30|0
B2VBIT01|SCE|Sněhoměrná lať|1964-01-01|1964-01-31|0
B2VBIT01|SCE|Sněhoměrná lať|1964-12-01|2020-12-31|0
B2VECO01|SCE|Sněhoměrná lať|1983-01-01|2020-12-31|0
B2VIRP01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2VMEZ01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2VSTU01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2ZDAR01|SCE|Sněhoměrná lať|1981-04-01|1989-01-31|0
C2CERN01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
C2CERN01|SCE|Sněhoměrná lať|1981-01-01|1984-12-31|0
C2CERN01|SCE|Sněhoměrná lať|1985-06-01|2020-12-31|0
C2KAML01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
C2POCA01|SCE|Sněhoměrná lať|1961-01-01|1967-11-30|0
C2POCA01|SCE|Sněhoměrná lať|1970-11-11|2020-12-31|0
H3CHTE01|SCE|Sněhoměrná lať|1961-01-01|1978-12-31|0
H3GOLJ01|SCE|Sněhoměrná lať|1961-02-01|2012-12-31|0
H3KRUC01|SCE|Sněhoměrná lať|1961-01-01|1974-12-31|0
H3KRUC01|SCE|Sněhoměrná lať|1976-01-01|2020-12-31|0
H3LIBC01|SCE|Sněhoměrná lať|1998-01-01|2020-12-31|0
P3BOZE01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3HABR01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3HAVL01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3HKRU01|SCE|Sněhoměrná lať|1963-04-01|1999-01-31|0
P3HKRU01|SCE|Sněhoměrná lať|1999-06-01|2003-05-31|0
P3HKRU01|SCE|Sněhoměrná lať|2003-08-01|2003-10-31|0
P3HKRU01|SCE|Sněhoměrná lať|2004-02-01|2012-12-31|0
P3HUMP01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3KOSE01|SCE|Sněhoměrná lať|1961-01-01|1987-09-30|0
P3KOSE01|SCE|Sněhoměrná lať|1987-11-14|2020-12-31|0
P3KOZL01|SCE|Sněhoměrná lať|1993-01-01|2001-06-30|0
P3KRES01|SCE|Sněhoměrná lať|1983-01-01|1987-11-13|0
P3LEDS01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3NIZK01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3NRSA01|SCE|Sněhoměrná lať|1961-01-01|1979-11-30|0
P3NRYC01|SCE|Sněhoměrná lať|1961-01-01|1961-06-30|0
P3NRYC01|SCE|Sněhoměrná lať|1982-07-06|2020-12-31|0
P3PACO01|SCE|Sněhoměrná lať|1962-07-01|2020-12-31|0
P3PELH01|SCE|Sněhoměrná lať|1961-01-01|1981-12-31|0
P3PELH01|SCE|Sněhoměrná lať|1983-03-22|2020-12-31|0
P3POLN01|SCE|Sněhoměrná lať|1962-03-01|2020-12-31|0
P3PRIB01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3SIMA01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3STOK01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3SVET01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P3ZDAR01|SCE|Sněhoměrná lať|1961-01-01|2011-12-31|0
B1BOJK01|SCE|Sněhoměrná lať|1961-01-01|1984-01-31|0
B1BOJK01|SCE|Sněhoměrná lať|1984-03-23|2020-12-31|0
B1BRBY01|SCE|Sněhoměrná lať|1961-01-01|1962-05-06|0
B1BRBY01|SCE|Sněhoměrná lať|1962-07-01|1962-08-31|0
B1BRBY01|SCE|Sněhoměrná lať|1962-11-01|1994-06-30|0
B1BRKY01|SCE|Sněhoměrná lať|1961-01-01|1972-06-30|0
B1BRKY01|SCE|Sněhoměrná lať|1972-11-01|1980-06-30|0
B1BRPY01|SCE|Sněhoměrná lať|1961-01-01|1993-03-31|0
B1BRPY01|SCE|Sněhoměrná lať|1993-06-01|1993-10-31|0
B1BUCH01|SCE|Sněhoměrná lať|1961-01-01|1989-05-31|0
B1BUCH01|SCE|Sněhoměrná lať|1989-08-01|1993-06-30|0
B1BUCH01|SCE|Sněhoměrná lať|1993-09-01|2006-07-31|0
B1BUCH01|SCE|Sněhoměrná lať|2006-10-01|2020-12-31|0
B1BYSH01|SCE|Sněhoměrná lať|1961-01-01|1974-10-20|0
B1BYSH01|SCE|Sněhoměrná lať|1975-01-13|2003-12-31|0
B1BYSH01|SCE|Sněhoměrná lať|2004-05-01|2020-12-31|0
B1CAST01|SCE|Sněhoměrná lať|1994-05-01|1995-12-31|0
B1CHKO01|SCE|Sněhoměrná lať|1961-01-01|2016-05-31|0
B1CHKO01|SCE|Sněhoměrná lať|2016-08-01|2016-08-31|0
B1HLHO01|SCE|Sněhoměrná lať|1961-01-01|1992-01-31|0
B1HLHO01|SCE|Sněhoměrná lať|1992-04-01|2020-12-31|0
B1HLUK01|SCE|Sněhoměrná lať|1961-01-01|1980-06-30|0
B1HLUK01|SCE|Sněhoměrná lať|1982-03-01|2020-12-31|0
B1HOLE01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B1HOST01|SCE|Sněhoměrná lať|1961-01-01|1961-06-30|0
B1HOST01|SCE|Sněhoměrná lať|1962-01-01|1965-08-31|0
B1HOST01|SCE|Sněhoměrná lať|1966-01-01|1973-12-31|0
B1HOST01|SCE|Sněhoměrná lať|1974-06-01|1984-06-30|0
B1HOST01|SCE|Sněhoměrná lať|1984-08-01|1986-09-30|0
B1HOST01|SCE|Sněhoměrná lať|1992-01-01|2006-04-30|0
B1KLZI01|SCE|Sněhoměrná lať|2010-06-01|2020-12-31|0
B1KORT01|SCE|Sněhoměrná lať|1961-01-01|1967-04-30|0
B1KORT01|SCE|Sněhoměrná lať|1968-01-01|1980-05-31|0
B1KORT01|SCE|Sněhoměrná lať|1989-01-01|1990-12-31|0
B1KROM01|SCE|Sněhoměrná lať|1961-01-01|1969-12-31|0
B1KROM01|SCE|Sněhoměrná lať|1970-06-01|2020-12-31|0
B1KVAS01|SCE|Sněhoměrná lať|1961-01-01|1969-05-18|0
B1KVAS01|SCE|Sněhoměrná lať|1971-01-01|1982-01-31|0
B1KVAS01|SCE|Sněhoměrná lať|1982-06-01|2020-12-31|0
B1LOPE01|SCE|Sněhoměrná lať|1988-08-01|1990-04-30|0
B1LUHA01|SCE|Sněhoměrná lať|1961-01-01|1985-08-31|0
B1LUHA01|SCE|Sněhoměrná lať|1987-04-01|2009-12-31|0
B1MSLI01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B1NAPA01|SCE|Sněhoměrná lať|1961-01-01|1976-12-15|0
B1NAPA01|SCE|Sněhoměrná lať|1977-01-01|2004-12-31|0
B1NAPA01|SCE|Sněhoměrná lať|2005-02-01|2005-03-31|0
B1NAPA01|SCE|Sněhoměrná lať|2005-07-01|2020-12-31|0
B1NIVN01|SCE|Sněhoměrná lať|1989-01-01|2020-12-31|0
B1POZL01|SCE|Sněhoměrná lať|1961-01-01|1993-06-30|0
B1RUSA01|SCE|Sněhoměrná lať|1961-01-01|1976-11-30|0
B1RUSA01|SCE|Sněhoměrná lať|1977-04-01|1987-01-31|0
B1RUSA01|SCE|Sněhoměrná lať|1987-04-01|2007-10-31|0
B1RUSA01|SCE|Sněhoměrná lať|2008-05-01|2008-09-30|0
B1SLIN01|SCE|Sněhoměrná lať|1962-03-01|1987-04-30|0
B1SLIN01|SCE|Sněhoměrná lať|1987-06-01|2020-12-31|0
B1STHR01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B1STIT01|SCE|Sněhoměrná lať|1994-11-01|2020-12-31|0
B1STME01|SCE|Sněhoměrná lať|1961-01-01|1967-12-31|0
B1STME01|SCE|Sněhoměrná lať|1968-04-25|1968-10-31|0
B1STME01|SCE|Sněhoměrná lať|1968-12-12|2020-12-31|0
B1STRN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B1SVAR01|SCE|Sněhoměrná lať|1996-09-01|2012-12-31|0
B1UHBR01|SCE|Sněhoměrná lať|1961-01-01|1973-10-31|0
B1UHBR01|SCE|Sněhoměrná lať|1974-01-01|1999-01-31|0
B1UHBR01|SCE|Sněhoměrná lať|1999-04-01|2020-12-31|0
B1UJED01|SCE|Sněhoměrná lať|2016-11-01|2020-12-31|0
B1VAPE01|SCE|Sněhoměrná lať|1991-01-01|2012-11-30|0
B1VELI01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B1VIZO01|SCE|Sněhoměrná lať|1961-04-01|2020-10-31|0
B1VKLO01|SCE|Sněhoměrná lať|1962-04-01|2014-12-31|0
B1VKLO01|SCE|Sněhoměrná lať|2015-04-01|2020-12-31|0
B1ZLIN01|SCE|Sněhoměrná lať|1961-01-01|1966-12-31|0
B1ZLIN01|SCE|Sněhoměrná lať|1967-07-11|1996-05-31|0
B1ZLIN01|SCE|Sněhoměrná lať|1997-04-01|2006-06-30|0
B1ZLIN01|SCE|Sněhoměrná lať|2006-08-01|2008-07-31|0
B1ZLIN01|SCE|Sněhoměrná lať|2017-06-01|2020-12-31|0
B1ZLOU01|SCE|Sněhoměrná lať|1996-11-01|1997-03-31|0
B1ZMAL01|SCE|Sněhoměrná lať|1961-01-01|1968-07-31|0
B1ZMAL01|SCE|Sněhoměrná lať|1968-12-01|1980-06-30|0
B1ZMAL01|SCE|Sněhoměrná lať|2016-08-01|2017-01-31|0
B2KORC01|SCE|Sněhoměrná lať|1961-01-01|1987-04-30|0
B2KORC01|SCE|Sněhoměrná lať|1987-07-01|2020-12-31|0
B2STHU01|SCE|Sněhoměrná lať|1993-07-01|2020-12-31|0
B2STRI01|SCE|Sněhoměrná lať|1961-01-01|1981-07-31|0
O3BECV01|SCE|Sněhoměrná lať|1961-01-01|1965-10-31|0
O3BECV01|SCE|Sněhoměrná lať|1965-12-01|2020-12-31|0
O3BENE01|SCE|Sněhoměrná lať|2010-05-01|2020-12-31|0
O3BYST01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
O3FRLH01|SCE|Sněhoměrná lať|1961-01-01|1969-08-31|0
O3FRLH01|SCE|Sněhoměrná lať|1970-11-11|1985-12-31|0
O3FRLH01|SCE|Sněhoměrná lať|1986-02-01|1986-02-28|0
O3FRLH01|SCE|Sněhoměrná lať|1986-04-01|2012-12-31|0
O3HALE01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
O3HALE01|SCE|Sněhoměrná lať|1962-06-01|1963-09-30|0
O3HALE01|SCE|Sněhoměrná lať|1964-01-01|1970-10-31|0
O3HALE01|SCE|Sněhoměrná lať|1971-05-01|1971-11-30|0
O3HALE01|SCE|Sněhoměrná lať|1972-05-01|1998-06-30|0
O3HALE01|SCE|Sněhoměrná lať|1998-08-01|2012-12-31|0
O3HOLI01|SCE|Sněhoměrná lať|2001-11-01|2017-12-31|0
O3HOST01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
O3HOST01|SCE|Sněhoměrná lať|1981-01-01|2002-07-31|0
O3HOST01|SCE|Sněhoměrná lať|2002-09-01|2020-12-31|0
O3HOVZ01|SCE|Sněhoměrná lať|1961-01-01|1963-12-31|0
O3HUSL01|SCE|Sněhoměrná lať|1961-01-01|1962-11-30|0
O3HUSL01|SCE|Sněhoměrná lať|1964-08-01|1979-02-28|0
O3HUSL01|SCE|Sněhoměrná lať|1979-08-01|2020-12-31|0
O3HUTI01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
O3KATE01|SCE|Sněhoměrná lať|2016-01-01|2020-12-31|0
O3KELC01|SCE|Sněhoměrná lať|1961-01-01|1971-04-30|0
O3KELC01|SCE|Sněhoměrná lať|1971-08-01|1971-10-31|0
O3KELC01|SCE|Sněhoměrná lať|1972-01-01|1975-12-31|0
O3KELC01|SCE|Sněhoměrná lať|1976-02-01|1977-12-31|0
O3KELC01|SCE|Sněhoměrná lať|1978-02-01|1979-01-31|0
O3KELC01|SCE|Sněhoměrná lať|1979-03-01|2020-12-31|0
O3KUNO01|SCE|Sněhoměrná lať|1961-01-01|1961-07-31|0
O3LIDE01|SCE|Sněhoměrná lať|2018-01-01|2020-12-31|0
O3MARU01|SCE|Sněhoměrná lať|2006-12-15|2020-12-31|0
O3POZD01|SCE|Sněhoměrná lať|1963-02-01|1979-12-31|0
O3POZD01|SCE|Sněhoměrná lať|1991-08-01|2001-10-31|0
O3RAJN01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
O3RAJN01|SCE|Sněhoměrná lať|1962-02-01|1962-05-31|0
O3RAJN01|SCE|Sněhoměrná lať|1962-07-01|1963-03-31|0
O3RAJN01|SCE|Sněhoměrná lať|1963-05-01|1970-04-30|0
O3RAJN01|SCE|Sněhoměrná lať|1970-06-01|1974-04-30|0
O3RAJN01|SCE|Sněhoměrná lať|1974-06-01|2020-12-31|0
O3ROZN01|SCE|Sněhoměrná lať|1961-01-01|1970-08-31|0
O3ROZN01|SCE|Sněhoměrná lať|1970-10-01|1972-09-30|0
O3ROZN01|SCE|Sněhoměrná lať|1993-01-20|2019-07-24|0
O3ROZV01|SCE|Sněhoměrná lať|2019-07-24|2020-12-31|0
O3VABY01|SCE|Sněhoměrná lať|1961-01-01|1975-12-31|0
O3VABY01|SCE|Sněhoměrná lať|1976-02-01|2020-12-31|0
O3VALM01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
O3VASE01|SCE|Sněhoměrná lať|2011-06-01|2020-12-31|0
O3VEKA01|SCE|Sněhoměrná lať|1961-01-01|1986-11-30|0
O3VEKA01|SCE|Sněhoměrná lať|1987-04-01|2020-12-31|0
O3VSET01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
O3ZASO01|SCE|Sněhoměrná lať|1961-01-01|1962-09-30|0
O3ZDEC01|SCE|Sněhoměrná lať|1961-01-01|1971-12-03|0
O3ZDEC01|SCE|Sněhoměrná lať|1972-01-01|1997-11-30|0
O3ZDEC01|SCE|Sněhoměrná lať|1998-04-01|2020-12-31|0
O3ZUBR01|SCE|Sněhoměrná lať|1972-10-01|1986-09-30|0
O7KUDL01|SCE|Sněhoměrná lať|2009-12-01|2020-12-31|0
O7MARU01|SCE|Sněhoměrná lať|2005-11-01|2006-11-30|0
C1CERP01|SSV|Slunoměr|1996-01-01|1997-06-30|2
C1CERP01|SSV|Slunoměr čidlo|1997-07-01|2020-12-31|3
C1CHUR01|SSV|Slunoměr|1961-01-01|1999-12-31|2
C1CHUR01|SSV|Slunoměr čidlo|2000-01-01|2020-12-31|2
C1HPLA01|SSV|Slunoměr|1961-01-01|1963-07-26|2
C1HUSI01|SSV|Slunoměr|2001-10-11|2002-08-11|3
C1HUSI01|SSV|Slunoměr čidlo|2003-01-28|2020-12-31|3
C1KOCE01|SSV|Slunoměr|1975-03-01|2003-04-30|2
C1KOCE01|SSV|Slunoměr čidlo|2003-05-01|2020-12-31|2
C1PLAN01|SSV|Slunoměr|1961-01-01|1994-10-31|2
C1STRA01|SSV|Slunoměr čidlo|2012-01-13|2020-05-19|3
C1STRA01|SSV|Slunoměr čidlo|2020-06-03|2020-12-31|3
C1TEME01|SSV|Slunoměr|1989-01-01|1999-12-31|2
C1TEME01|SSV|Slunoměr čidlo|2000-01-01|2020-12-31|2
C1VODN01|SSV|Slunoměr|1961-01-01|1977-12-31|3
C1VRAZ01|SSV|Slunoměr|1961-01-01|1997-06-30|2
C1VRAZ01|SSV|Slunoměr|1997-07-01|2006-02-02|3
C1VRAZ01|SSV|Slunoměr čidlo|2006-02-03|2020-12-31|3
C2BECH01|SSV|Slunoměr|1961-01-01|1967-06-30|2
C2BECH01|SSV|Slunoměr|1967-10-06|1968-07-31|2
C2BECH01|SSV|Slunoměr|1968-10-01|1970-05-31|2
C2BECH01|SSV|Slunoměr|1970-08-01|1992-12-31|2
C2BORK01|SSV|Slunoměr|1997-04-01|2010-06-30|2
C2BYNO01|SSV|Slunoměr|1991-01-01|1992-03-31|2
C2BYNO01|SSV|Slunoměr|1992-06-01|1993-11-30|2
C2BYNO01|SSV|Slunoměr|1994-01-01|1997-06-30|2
C2BYNO01|SSV|Slunoměr čidlo|1997-07-01|2020-12-31|3
C2CBUD01|SSV|Slunoměr|1961-01-01|1976-07-01|2
C2CBUD01|SSV|Slunoměr|1995-01-01|2008-12-31|12
C2CBUD01|SSV|Slunoměr čidlo|2009-01-01|2020-12-31|12.2
C2CKRU01|SSV|Slunoměr|1990-02-01|2001-04-30|2
C2CKRU01|SSV|Slunoměr|2001-06-01|2009-12-31|2
C2HOSI01|SSV|Slunoměr|1988-03-01|1992-09-30|2
C2JHRA01|SSV|Slunoměr|1961-01-01|1966-08-21|2
C2JHRA01|SSV|Slunoměr|1966-10-05|1997-05-31|2
C2JHRA01|SSV|Slunoměr|1997-06-01|2001-04-11|3
C2JHRA01|SSV|Slunoměr čidlo|2001-04-12|2020-12-31|3
C2KLET01|SSV|Slunoměr|1974-06-01|1974-06-30|2
C2KLET01|SSV|Slunoměr|1974-08-01|1975-02-28|2
C2NADV01|SSV|Slunoměr|1993-01-01|1997-06-30|2
C2NADV01|SSV|Slunoměr čidlo|1997-07-01|2020-12-31|3
C2RUDJ01|SSV|Slunoměr|1961-01-01|1987-02-28|2
C2TABO01|SSV|Slunoměr|1961-01-01|1997-06-30|2
C2TABO01|SSV|Slunoměr|1997-07-01|2001-04-11|3
